user_id,event_type,event_date,event_id
U00302,transaction_success,2025-01-15,E002112
U00302,app_open,2025-01-11,E002113
U00302,app_open,2025-02-04,E002114
U00302,app_open,2025-01-24,E002115
U00302,app_open,2025-01-15,E002116
U00302,app_open,2025-01-18,E002117
U00302,app_open,2025-01-31,E002118
U00302,app_open,2025-01-24,E002119
U00302,app_open,2025-02-07,E002120
U00302,app_open,2025-01-26,E002121
U00303,signup_completed,2025-04-22,E002122
U00303,add_card,2025-04-23,E002123
U00303,transaction_success,2025-04-23,E002124
U00303,app_open,2025-04-26,E002125
U00303,app_open,2025-05-16,E002126
U00303,app_open,2025-05-17,E002127
U00303,app_open,2025-05-10,E002128
U00303,app_open,2025-05-21,E002129
U00304,signup_completed,2025-01-16,E002130
U00304,add_card,2025-01-18,E002131
U00304,transaction_success,2025-01-22,E002132
U00304,app_open,2025-01-18,E002133
U00305,signup_completed,2025-04-07,E002134
U00305,add_card,2025-04-07,E002135
U00305,transaction_success,2025-04-09,E002136
U00305,app_open,2025-04-17,E002137
U00306,signup_completed,2025-03-14,E002138
U00306,add_card,2025-03-14,E002139
U00306,app_open,2025-04-12,E002140
U00306,app_open,2025-03-31,E002141
U00306,app_open,2025-04-02,E002142
U00306,app_open,2025-03-15,E002143
U00306,app_open,2025-03-17,E002144
U00306,app_open,2025-03-31,E002145
U00306,app_open,2025-04-10,E002146
U00306,app_open,2025-03-14,E002147
U00306,app_open,2025-03-24,E002148
U00307,signup_completed,2025-02-28,E002149
U00307,add_card,2025-02-28,E002150
U00307,app_open,2025-03-21,E002151
U00307,app_open,2025-03-21,E002152
U00307,app_open,2025-03-04,E002153
U00307,app_open,2025-03-27,E002154
U00307,app_open,2025-03-10,E002155
U00308,signup_completed,2025-03-11,E002156
U00308,add_card,2025-03-11,E002157
U00308,transaction_success,2025-03-14,E002158
U00308,app_open,2025-03-23,E002159
U00308,app_open,2025-04-07,E002160
U00308,app_open,2025-04-01,E002161
U00309,signup_completed,2025-03-21,E002162
U00309,app_open,2025-04-09,E002163
U00309,app_open,2025-04-10,E002164
U00309,app_open,2025-03-27,E002165
U00309,app_open,2025-04-06,E002166
U00309,app_open,2025-04-05,E002167
U00310,signup_completed,2025-04-03,E002168
U00310,add_card,2025-04-03,E002169
U00310,app_open,2025-04-04,E002170
U00311,signup_completed,2025-01-03,E002171
U00311,add_card,2025-01-03,E002172
U00311,transaction_success,2025-01-07,E002173
U00311,app_open,2025-01-17,E002174
U00311,app_open,2025-02-01,E002175
U00311,app_open,2025-01-09,E002176
U00311,app_open,2025-01-16,E002177
U00311,app_open,2025-02-01,E002178
U00312,signup_completed,2025-01-20,E002179
U00312,add_card,2025-01-21,E002180
U00312,transaction_success,2025-01-23,E002181
U00312,app_open,2025-01-23,E002182
U00312,app_open,2025-02-02,E002183
U00312,app_open,2025-02-15,E002184
U00312,app_open,2025-01-25,E002185
U00312,app_open,2025-01-27,E002186
U00313,signup_completed,2025-02-28,E002187
U00313,add_card,2025-02-28,E002188
U00313,app_open,2025-03-11,E002189
U00313,app_open,2025-03-09,E002190
U00313,app_open,2025-03-09,E002191
U00313,app_open,2025-03-17,E002192
U00313,app_open,2025-03-11,E002193
U00313,app_open,2025-03-21,E002194
U00313,app_open,2025-03-29,E002195
U00313,app_open,2025-03-15,E002196
U00313,app_open,2025-03-22,E002197
U00314,signup_completed,2025-02-05,E002198
U00314,add_card,2025-02-05,E002199
U00314,transaction_success,2025-02-06,E002200
U00314,app_open,2025-03-06,E002201
U00314,app_open,2025-02-28,E002202
U00314,app_open,2025-02-06,E002203
U00314,app_open,2025-02-22,E002204
U00314,app_open,2025-02-16,E002205
U00314,app_open,2025-02-07,E002206
U00314,app_open,2025-02-11,E002207
U00314,app_open,2025-02-13,E002208
U00314,app_open,2025-02-12,E002209
U00315,signup_completed,2025-01-19,E002210
U00315,add_card,2025-01-19,E002211
U00315,transaction_success,2025-01-22,E002212
U00315,app_open,2025-02-16,E002213
U00315,app_open,2025-01-24,E002214
U00315,app_open,2025-02-02,E002215
U00315,app_open,2025-02-15,E002216
U00316,signup_completed,2025-03-31,E002217
U00316,add_card,2025-04-02,E002218
U00316,app_open,2025-04-12,E002219
U00317,signup_completed,2025-03-08,E002220
U00317,add_card,2025-03-09,E002221
U00317,transaction_success,2025-03-11,E002222
U00317,app_open,2025-03-25,E002223
U00317,app_open,2025-03-28,E002224
U00317,app_open,2025-03-29,E002225
U00317,app_open,2025-03-11,E002226
U00317,app_open,2025-03-24,E002227
U00317,app_open,2025-03-26,E002228
U00317,app_open,2025-03-21,E002229
U00318,signup_completed,2025-01-19,E002230
U00318,add_card,2025-01-19,E002231
U00318,transaction_success,2025-01-19,E002232
U00318,app_open,2025-01-29,E002233
U00318,app_open,2025-01-31,E002234
U00318,app_open,2025-01-26,E002235
U00318,app_open,2025-01-28,E002236
U00319,signup_completed,2025-01-20,E002237
U00319,app_open,2025-02-03,E002238
U00319,app_open,2025-01-27,E002239
U00319,app_open,2025-02-08,E002240
U00320,signup_completed,2025-04-06,E002241
U00320,app_open,2025-04-06,E002242
U00320,app_open,2025-05-04,E002243
U00320,app_open,2025-04-29,E002244
U00320,app_open,2025-05-05,E002245
U00320,app_open,2025-04-13,E002246
U00321,signup_completed,2025-03-12,E002247
U00321,add_card,2025-03-12,E002248
U00321,transaction_success,2025-03-12,E002249
U00321,app_open,2025-03-17,E002250
U00321,app_open,2025-04-10,E002251
U00321,app_open,2025-04-03,E002252
U00321,app_open,2025-03-18,E002253
U00321,app_open,2025-04-04,E002254
U00321,app_open,2025-03-27,E002255
U00321,app_open,2025-03-19,E002256
U00322,signup_completed,2025-02-21,E002257
U00322,add_card,2025-02-23,E002258
U00322,app_open,2025-03-12,E002259
U00322,app_open,2025-03-05,E002260
U00322,app_open,2025-03-07,E002261
U00322,app_open,2025-03-19,E002262
U00323,signup_completed,2025-04-15,E002263
U00323,app_open,2025-04-30,E002264
U00323,app_open,2025-05-14,E002265
U00323,app_open,2025-05-13,E002266
U00323,app_open,2025-05-13,E002267
U00323,app_open,2025-04-17,E002268
U00323,app_open,2025-05-12,E002269
U00323,app_open,2025-05-13,E002270
U00323,app_open,2025-04-27,E002271
U00324,signup_completed,2025-02-02,E002272
U00324,app_open,2025-02-02,E002273
U00324,app_open,2025-02-09,E002274
U00325,signup_completed,2025-02-09,E002275
U00325,add_card,2025-02-09,E002276
U00325,transaction_success,2025-02-13,E002277
U00325,app_open,2025-02-17,E002278
U00326,signup_completed,2025-02-08,E002279
U00326,app_open,2025-03-03,E002280
U00326,app_open,2025-02-20,E002281
U00326,app_open,2025-02-28,E002282
U00326,app_open,2025-03-01,E002283
U00326,app_open,2025-02-19,E002284
U00326,app_open,2025-02-20,E002285
U00326,app_open,2025-02-14,E002286
U00327,signup_completed,2025-03-23,E002287
U00327,app_open,2025-04-15,E002288
U00328,signup_completed,2025-04-14,E002289
U00328,add_card,2025-04-16,E002290
U00328,app_open,2025-04-23,E002291
U00328,app_open,2025-05-05,E002292
U00328,app_open,2025-04-21,E002293
U00328,app_open,2025-05-04,E002294
U00328,app_open,2025-04-18,E002295
U00328,app_open,2025-04-20,E002296
U00329,signup_completed,2025-01-01,E002297
U00329,add_card,2025-01-02,E002298
U00329,transaction_success,2025-01-02,E002299
U00329,app_open,2025-01-23,E002300
U00329,app_open,2025-01-12,E002301
U00329,app_open,2025-01-08,E002302
U00329,app_open,2025-01-13,E002303
U00329,app_open,2025-01-05,E002304
U00329,app_open,2025-01-14,E002305
U00330,signup_completed,2025-01-11,E002306
U00330,add_card,2025-01-13,E002307
U00330,transaction_success,2025-01-16,E002308
U00330,app_open,2025-01-11,E002309
U00330,app_open,2025-01-13,E002310
U00330,app_open,2025-01-22,E002311
U00330,app_open,2025-01-30,E002312
U00330,app_open,2025-01-23,E002313
U00330,app_open,2025-02-02,E002314
U00330,app_open,2025-01-16,E002315
U00330,app_open,2025-01-20,E002316
U00330,app_open,2025-01-20,E002317
U00331,signup_completed,2025-04-02,E002318
U00331,add_card,2025-04-02,E002319
U00331,transaction_success,2025-04-04,E002320
U00331,app_open,2025-04-19,E002321
U00331,app_open,2025-04-11,E002322
U00332,signup_completed,2025-02-26,E002323
U00332,app_open,2025-03-26,E002324
U00332,app_open,2025-02-26,E002325
U00332,app_open,2025-03-12,E002326
U00332,app_open,2025-03-07,E002327
U00333,signup_completed,2025-03-30,E002328
U00333,app_open,2025-04-18,E002329
U00333,app_open,2025-04-02,E002330
U00334,signup_completed,2025-02-19,E002331
U00334,add_card,2025-02-21,E002332
U00334,transaction_success,2025-02-22,E002333
U00334,app_open,2025-03-01,E002334
U00335,signup_completed,2025-01-23,E002335
U00335,add_card,2025-01-24,E002336
U00335,app_open,2025-02-02,E002337
U00335,app_open,2025-02-13,E002338
U00335,app_open,2025-02-19,E002339
U00335,app_open,2025-01-26,E002340
U00335,app_open,2025-02-18,E002341
U00335,app_open,2025-02-15,E002342
U00335,app_open,2025-01-24,E002343
U00336,signup_completed,2025-01-31,E002344
U00336,app_open,2025-03-01,E002345
U00336,app_open,2025-02-06,E002346
U00336,app_open,2025-02-11,E002347
U00337,signup_completed,2025-04-04,E002348
U00337,add_card,2025-04-06,E002349
U00337,app_open,2025-04-10,E002350
U00337,app_open,2025-04-10,E002351
U00337,app_open,2025-04-21,E002352
U00337,app_open,2025-04-17,E002353
U00338,signup_completed,2025-02-11,E002354
U00338,add_card,2025-02-12,E002355
U00338,transaction_success,2025-02-12,E002356
U00338,app_open,2025-03-12,E002357
U00338,app_open,2025-02-15,E002358
U00338,app_open,2025-02-11,E002359
U00338,app_open,2025-02-11,E002360
U00338,app_open,2025-03-07,E002361
U00338,app_open,2025-03-12,E002362
U00339,signup_completed,2025-04-09,E002363
U00339,add_card,2025-04-11,E002364
U00339,transaction_success,2025-04-13,E002365
U00339,app_open,2025-05-08,E002366
U00339,app_open,2025-04-19,E002367
U00339,app_open,2025-05-07,E002368
U00339,app_open,2025-04-21,E002369
U00339,app_open,2025-04-19,E002370
U00339,app_open,2025-04-16,E002371
U00340,signup_completed,2025-01-07,E002372
U00340,add_card,2025-01-08,E002373
U00340,app_open,2025-01-17,E002374
U00341,signup_completed,2025-01-16,E002375
U00341,add_card,2025-01-18,E002376
U00341,transaction_success,2025-01-22,E002377
U00341,app_open,2025-01-31,E002378
U00341,app_open,2025-02-09,E002379
U00342,signup_completed,2025-03-31,E002380
U00342,app_open,2025-04-13,E002381
U00342,app_open,2025-04-24,E002382
U00342,app_open,2025-04-09,E002383
U00342,app_open,2025-04-22,E002384
U00343,signup_completed,2025-04-22,E002385
U00343,app_open,2025-05-12,E002386
U00343,app_open,2025-04-23,E002387
U00344,signup_completed,2025-04-26,E002388
U00344,add_card,2025-04-26,E002389
U00344,transaction_success,2025-04-26,E002390
U00344,app_open,2025-05-02,E002391
U00344,app_open,2025-05-09,E002392
U00344,app_open,2025-04-30,E002393
U00344,app_open,2025-05-03,E002394
U00344,app_open,2025-05-18,E002395
U00344,app_open,2025-05-17,E002396
U00344,app_open,2025-05-13,E002397
U00345,signup_completed,2025-03-01,E002398
U00345,add_card,2025-03-02,E002399
U00345,app_open,2025-03-10,E002400
U00345,app_open,2025-03-10,E002401
U00345,app_open,2025-03-04,E002402
U00345,app_open,2025-03-12,E002403
U00345,app_open,2025-03-27,E002404
U00346,signup_completed,2025-04-23,E002405
U00346,add_card,2025-04-23,E002406
U00346,app_open,2025-05-07,E002407
U00346,app_open,2025-04-30,E002408
U00346,app_open,2025-04-30,E002409
U00347,signup_completed,2025-01-02,E002410
U00347,add_card,2025-01-03,E002411
U00347,transaction_success,2025-01-06,E002412
U00347,app_open,2025-01-07,E002413
U00347,app_open,2025-01-31,E002414
U00347,app_open,2025-01-30,E002415
U00347,app_open,2025-01-17,E002416
U00348,signup_completed,2025-01-01,E002417
U00348,app_open,2025-01-23,E002418
U00348,app_open,2025-01-13,E002419
U00348,app_open,2025-01-15,E002420
U00348,app_open,2025-01-17,E002421
U00348,app_open,2025-01-25,E002422
U00349,signup_completed,2025-02-17,E002423
U00349,add_card,2025-02-19,E002424
U00349,transaction_success,2025-02-23,E002425
U00349,app_open,2025-02-23,E002426
U00349,app_open,2025-02-19,E002427
U00349,app_open,2025-03-01,E002428
U00350,signup_completed,2025-01-12,E002429
U00350,add_card,2025-01-14,E002430
U00350,transaction_success,2025-01-17,E002431
U00350,app_open,2025-01-16,E002432
U00350,app_open,2025-01-25,E002433
U00350,app_open,2025-01-20,E002434
U00350,app_open,2025-01-21,E002435
U00350,app_open,2025-01-18,E002436
U00350,app_open,2025-02-08,E002437
U00350,app_open,2025-01-25,E002438
U00351,signup_completed,2025-03-10,E002439
U00351,app_open,2025-04-06,E002440
U00351,app_open,2025-03-11,E002441
U00351,app_open,2025-03-26,E002442
U00351,app_open,2025-04-05,E002443
U00351,app_open,2025-03-29,E002444
U00351,app_open,2025-03-13,E002445
U00351,app_open,2025-03-22,E002446
U00351,app_open,2025-03-27,E002447
U00351,app_open,2025-03-12,E002448
U00352,signup_completed,2025-02-06,E002449
U00352,app_open,2025-02-14,E002450
U00353,signup_completed,2025-02-01,E002451
U00353,add_card,2025-02-03,E002452
U00353,transaction_success,2025-02-06,E002453
U00353,app_open,2025-02-13,E002454
U00353,app_open,2025-02-10,E002455
U00353,app_open,2025-02-17,E002456
U00353,app_open,2025-03-02,E002457
U00353,app_open,2025-02-11,E002458
U00353,app_open,2025-02-05,E002459
U00354,signup_completed,2025-04-29,E002460
U00354,add_card,2025-04-29,E002461
U00354,transaction_success,2025-05-02,E002462
U00354,app_open,2025-05-28,E002463
U00354,app_open,2025-05-09,E002464
U00354,app_open,2025-05-21,E002465
U00354,app_open,2025-05-02,E002466
U00354,app_open,2025-05-19,E002467
U00354,app_open,2025-05-09,E002468
U00354,app_open,2025-05-07,E002469
U00355,signup_completed,2025-01-09,E002470
U00355,add_card,2025-01-11,E002471
U00355,app_open,2025-01-13,E002472
U00355,app_open,2025-01-14,E002473
U00355,app_open,2025-01-27,E002474
U00355,app_open,2025-01-09,E002475
U00355,app_open,2025-02-04,E002476
U00355,app_open,2025-01-24,E002477
U00355,app_open,2025-02-05,E002478
U00355,app_open,2025-01-26,E002479
U00355,app_open,2025-02-01,E002480
U00356,signup_completed,2025-04-15,E002481
U00356,add_card,2025-04-16,E002482
U00356,app_open,2025-04-30,E002483
U00356,app_open,2025-05-08,E002484
U00356,app_open,2025-05-04,E002485
U00356,app_open,2025-05-06,E002486
U00356,app_open,2025-04-28,E002487
U00356,app_open,2025-04-25,E002488
U00357,signup_completed,2025-04-09,E002489
U00357,add_card,2025-04-10,E002490
U00357,app_open,2025-04-20,E002491
U00357,app_open,2025-05-06,E002492
U00357,app_open,2025-04-16,E002493
U00357,app_open,2025-04-24,E002494
U00357,app_open,2025-04-26,E002495
U00357,app_open,2025-04-27,E002496
U00357,app_open,2025-05-06,E002497
U00358,signup_completed,2025-01-19,E002498
U00358,add_card,2025-01-19,E002499
U00358,transaction_success,2025-01-23,E002500
U00358,app_open,2025-02-04,E002501
U00358,app_open,2025-01-22,E002502
U00358,app_open,2025-02-17,E002503
U00358,app_open,2025-02-07,E002504
U00358,app_open,2025-02-13,E002505
U00358,app_open,2025-02-11,E002506
U00359,signup_completed,2025-02-17,E002507
U00359,add_card,2025-02-18,E002508
U00359,app_open,2025-03-05,E002509
U00359,app_open,2025-03-05,E002510
U00359,app_open,2025-02-18,E002511
U00359,app_open,2025-02-18,E002512
U00359,app_open,2025-03-09,E002513
U00360,signup_completed,2025-03-21,E002514
U00360,app_open,2025-04-02,E002515
U00360,app_open,2025-04-09,E002516
U00360,app_open,2025-04-19,E002517
U00360,app_open,2025-04-19,E002518
U00361,signup_completed,2025-01-03,E002519
U00361,add_card,2025-01-04,E002520
U00361,app_open,2025-01-18,E002521
U00361,app_open,2025-01-05,E002522
U00362,signup_completed,2025-01-20,E002523
U00362,add_card,2025-01-20,E002524
U00362,app_open,2025-02-04,E002525
U00362,app_open,2025-01-24,E002526
U00362,app_open,2025-01-21,E002527
U00362,app_open,2025-01-20,E002528
U00362,app_open,2025-02-10,E002529
U00362,app_open,2025-02-17,E002530
U00362,app_open,2025-02-01,E002531
U00363,signup_completed,2025-01-24,E002532
U00363,add_card,2025-01-26,E002533
U00363,transaction_success,2025-01-28,E002534
U00363,app_open,2025-02-11,E002535
U00363,app_open,2025-02-10,E002536
U00363,app_open,2025-02-13,E002537
U00363,app_open,2025-02-01,E002538
U00363,app_open,2025-01-31,E002539
U00363,app_open,2025-02-14,E002540
U00363,app_open,2025-02-11,E002541
U00363,app_open,2025-02-14,E002542
U00363,app_open,2025-01-28,E002543
U00364,signup_completed,2025-02-23,E002544
U00364,add_card,2025-02-24,E002545
U00364,transaction_success,2025-02-27,E002546
U00364,app_open,2025-02-25,E002547
U00365,signup_completed,2025-04-30,E002548
U00365,add_card,2025-04-30,E002549
U00365,transaction_success,2025-05-04,E002550
U00365,app_open,2025-05-02,E002551
U00365,app_open,2025-05-11,E002552
U00366,signup_completed,2025-02-02,E002553
U00366,app_open,2025-02-08,E002554
U00367,signup_completed,2025-01-24,E002555
U00367,add_card,2025-01-26,E002556
U00367,transaction_success,2025-01-26,E002557
U00367,app_open,2025-02-18,E002558
U00367,app_open,2025-02-17,E002559
U00367,app_open,2025-02-20,E002560
U00367,app_open,2025-02-19,E002561
U00367,app_open,2025-01-30,E002562
U00368,signup_completed,2025-04-26,E002563
U00368,app_open,2025-05-24,E002564
U00368,app_open,2025-05-15,E002565
U00368,app_open,2025-05-15,E002566
U00369,signup_completed,2025-03-16,E002567
U00369,app_open,2025-03-16,E002568
U00369,app_open,2025-04-08,E002569
U00369,app_open,2025-04-09,E002570
U00369,app_open,2025-04-09,E002571
U00369,app_open,2025-04-05,E002572
U00369,app_open,2025-03-19,E002573
U00369,app_open,2025-03-19,E002574
U00369,app_open,2025-03-24,E002575
U00370,signup_completed,2025-04-23,E002576
U00370,app_open,2025-05-04,E002577
U00370,app_open,2025-04-25,E002578
U00370,app_open,2025-05-12,E002579
U00370,app_open,2025-05-01,E002580
U00370,app_open,2025-05-06,E002581
U00370,app_open,2025-05-05,E002582
U00370,app_open,2025-05-16,E002583
U00371,signup_completed,2025-03-13,E002584
U00371,add_card,2025-03-13,E002585
U00371,app_open,2025-03-30,E002586
U00371,app_open,2025-03-25,E002587
U00372,signup_completed,2025-02-05,E002588
U00372,add_card,2025-02-06,E002589
U00372,transaction_success,2025-02-09,E002590
U00372,app_open,2025-02-08,E002591
U00372,app_open,2025-02-05,E002592
U00372,app_open,2025-02-15,E002593
U00372,app_open,2025-02-27,E002594
U00372,app_open,2025-02-12,E002595
U00372,app_open,2025-02-06,E002596
U00373,signup_completed,2025-02-07,E002597
U00373,add_card,2025-02-07,E002598
U00373,transaction_success,2025-02-11,E002599
U00373,app_open,2025-02-20,E002600
U00373,app_open,2025-02-26,E002601
U00373,app_open,2025-03-04,E002602
U00373,app_open,2025-02-21,E002603
U00374,signup_completed,2025-04-14,E002604
U00374,add_card,2025-04-15,E002605
U00374,app_open,2025-05-03,E002606
U00374,app_open,2025-04-28,E002607
U00375,signup_completed,2025-03-25,E002608
U00375,add_card,2025-03-25,E002609
U00375,transaction_success,2025-03-29,E002610
U00375,app_open,2025-04-06,E002611
U00375,app_open,2025-04-05,E002612
U00375,app_open,2025-04-17,E002613
U00375,app_open,2025-04-15,E002614
U00375,app_open,2025-04-08,E002615
U00375,app_open,2025-04-17,E002616
U00375,app_open,2025-03-29,E002617
U00375,app_open,2025-03-31,E002618
U00375,app_open,2025-04-01,E002619
U00376,signup_completed,2025-04-09,E002620
U00376,add_card,2025-04-09,E002621
U00376,transaction_success,2025-04-10,E002622
U00376,app_open,2025-05-08,E002623
U00376,app_open,2025-05-08,E002624
U00376,app_open,2025-05-06,E002625
U00376,app_open,2025-04-24,E002626
U00376,app_open,2025-04-19,E002627
U00376,app_open,2025-04-30,E002628
U00377,signup_completed,2025-04-22,E002629
U00377,add_card,2025-04-23,E002630
U00377,transaction_success,2025-04-24,E002631
U00377,app_open,2025-05-04,E002632
U00377,app_open,2025-04-24,E002633
U00377,app_open,2025-05-21,E002634
U00377,app_open,2025-05-09,E002635
U00377,app_open,2025-05-13,E002636
U00377,app_open,2025-04-25,E002637
U00378,signup_completed,2025-03-30,E002638
U00378,app_open,2025-04-14,E002639
U00378,app_open,2025-04-26,E002640
U00378,app_open,2025-04-02,E002641
U00379,signup_completed,2025-04-09,E002642
U00379,add_card,2025-04-11,E002643
U00379,app_open,2025-04-28,E002644
U00379,app_open,2025-04-09,E002645
U00379,app_open,2025-04-25,E002646
U00379,app_open,2025-04-13,E002647
U00379,app_open,2025-05-08,E002648
U00379,app_open,2025-04-13,E002649
U00380,signup_completed,2025-01-25,E002650
U00380,add_card,2025-01-25,E002651
U00380,transaction_success,2025-01-25,E002652
U00380,app_open,2025-02-16,E002653
U00380,app_open,2025-02-14,E002654
U00380,app_open,2025-02-14,E002655
U00380,app_open,2025-01-30,E002656
U00381,signup_completed,2025-04-03,E002657
U00381,app_open,2025-04-21,E002658
U00381,app_open,2025-04-08,E002659
U00381,app_open,2025-05-02,E002660
U00381,app_open,2025-04-14,E002661
U00381,app_open,2025-04-16,E002662
U00382,signup_completed,2025-01-18,E002663
U00382,add_card,2025-01-20,E002664
U00382,app_open,2025-01-26,E002665
U00382,app_open,2025-01-22,E002666
U00382,app_open,2025-01-22,E002667
U00382,app_open,2025-01-23,E002668
U00382,app_open,2025-02-09,E002669
U00382,app_open,2025-01-20,E002670
U00382,app_open,2025-01-22,E002671
U00382,app_open,2025-01-18,E002672
U00383,signup_completed,2025-04-20,E002673
U00383,add_card,2025-04-20,E002674
U00383,transaction_success,2025-04-20,E002675
U00383,app_open,2025-05-19,E002676
U00383,app_open,2025-05-15,E002677
U00383,app_open,2025-05-17,E002678
U00383,app_open,2025-04-21,E002679
U00383,app_open,2025-05-15,E002680
U00383,app_open,2025-05-02,E002681
U00383,app_open,2025-05-01,E002682
U00383,app_open,2025-04-24,E002683
U00384,signup_completed,2025-03-23,E002684
U00384,add_card,2025-03-23,E002685
U00384,app_open,2025-04-13,E002686
U00384,app_open,2025-04-12,E002687
U00384,app_open,2025-04-13,E002688
U00384,app_open,2025-04-21,E002689
U00384,app_open,2025-04-02,E002690
U00384,app_open,2025-03-26,E002691
U00384,app_open,2025-03-23,E002692
U00385,signup_completed,2025-03-07,E002693
U00385,app_open,2025-03-17,E002694
U00385,app_open,2025-03-11,E002695
U00385,app_open,2025-03-30,E002696
U00385,app_open,2025-03-13,E002697
U00385,app_open,2025-03-14,E002698
U00385,app_open,2025-03-07,E002699
U00385,app_open,2025-03-31,E002700
U00385,app_open,2025-03-07,E002701
U00385,app_open,2025-03-09,E002702
U00386,signup_completed,2025-02-23,E002703
U00386,add_card,2025-02-25,E002704
U00386,transaction_success,2025-02-25,E002705
U00386,app_open,2025-03-15,E002706
U00386,app_open,2025-03-21,E002707
U00386,app_open,2025-02-28,E002708
U00386,app_open,2025-02-25,E002709
U00386,app_open,2025-03-04,E002710
U00386,app_open,2025-03-06,E002711
U00387,signup_completed,2025-02-04,E002712
U00387,app_open,2025-02-27,E002713
U00387,app_open,2025-03-03,E002714
U00388,signup_completed,2025-03-21,E002715
U00388,app_open,2025-03-24,E002716
U00388,app_open,2025-04-19,E002717
U00388,app_open,2025-03-31,E002718
U00388,app_open,2025-04-12,E002719
U00389,signup_completed,2025-03-02,E002720
U00389,add_card,2025-03-04,E002721
U00389,transaction_success,2025-03-04,E002722
U00389,app_open,2025-03-06,E002723
U00390,signup_completed,2025-02-10,E002724
U00390,app_open,2025-02-28,E002725
U00390,app_open,2025-02-13,E002726
U00390,app_open,2025-02-28,E002727
U00391,signup_completed,2025-04-10,E002728
U00391,add_card,2025-04-12,E002729
U00391,app_open,2025-05-03,E002730
U00392,signup_completed,2025-02-02,E002731
U00392,add_card,2025-02-04,E002732
U00392,app_open,2025-02-10,E002733
U00393,signup_completed,2025-03-09,E002734
U00393,add_card,2025-03-09,E002735
U00393,transaction_success,2025-03-10,E002736
U00393,app_open,2025-03-26,E002737
U00393,app_open,2025-03-14,E002738
U00394,signup_completed,2025-02-02,E002739
U00394,add_card,2025-02-02,E002740
U00394,transaction_success,2025-02-05,E002741
U00394,app_open,2025-02-10,E002742
U00394,app_open,2025-02-06,E002743
U00394,app_open,2025-03-02,E002744
U00394,app_open,2025-02-12,E002745
U00394,app_open,2025-02-04,E002746
U00395,signup_completed,2025-01-14,E002747
U00395,app_open,2025-01-14,E002748
U00395,app_open,2025-02-09,E002749
U00395,app_open,2025-01-19,E002750
U00395,app_open,2025-01-21,E002751
U00395,app_open,2025-01-30,E002752
U00395,app_open,2025-02-06,E002753
U00395,app_open,2025-01-20,E002754
U00396,signup_completed,2025-01-21,E002755
U00396,app_open,2025-01-22,E002756
U00396,app_open,2025-02-12,E002757
U00396,app_open,2025-01-31,E002758
U00397,signup_completed,2025-02-17,E002759
U00397,add_card,2025-02-18,E002760
U00397,app_open,2025-02-19,E002761
U00397,app_open,2025-03-09,E002762
U00397,app_open,2025-03-13,E002763
U00397,app_open,2025-02-23,E002764
U00397,app_open,2025-02-18,E002765
U00397,app_open,2025-02-17,E002766
U00398,signup_completed,2025-01-20,E002767
U00398,add_card,2025-01-22,E002768
U00398,transaction_success,2025-01-25,E002769
U00398,app_open,2025-02-16,E002770
U00398,app_open,2025-02-09,E002771
U00398,app_open,2025-02-07,E002772
U00399,signup_completed,2025-04-30,E002773
U00399,app_open,2025-05-07,E002774
U00399,app_open,2025-05-17,E002775
U00399,app_open,2025-05-03,E002776
U00399,app_open,2025-05-10,E002777
U00400,signup_completed,2025-01-08,E002778
U00400,add_card,2025-01-10,E002779
U00400,transaction_success,2025-01-10,E002780
U00400,app_open,2025-01-13,E002781
U00401,signup_completed,2025-01-07,E002782
U00401,add_card,2025-01-07,E002783
U00401,transaction_success,2025-01-08,E002784
U00401,app_open,2025-02-01,E002785
U00401,app_open,2025-01-19,E002786
U00401,app_open,2025-01-07,E002787
U00401,app_open,2025-01-16,E002788
U00401,app_open,2025-01-15,E002789
U00401,app_open,2025-01-23,E002790
U00401,app_open,2025-01-07,E002791
U00401,app_open,2025-01-07,E002792
U00402,signup_completed,2025-03-08,E002793
U00402,add_card,2025-03-10,E002794
U00402,transaction_success,2025-03-13,E002795
U00402,app_open,2025-03-17,E002796
U00402,app_open,2025-03-21,E002797
U00402,app_open,2025-03-14,E002798
U00402,app_open,2025-03-11,E002799
U00402,app_open,2025-03-09,E002800
U00402,app_open,2025-03-31,E002801
U00402,app_open,2025-03-25,E002802
U00403,signup_completed,2025-01-17,E002803
U00403,add_card,2025-01-17,E002804
U00403,app_open,2025-02-15,E002805
U00403,app_open,2025-01-24,E002806
U00403,app_open,2025-02-09,E002807
U00403,app_open,2025-02-05,E002808
U00403,app_open,2025-02-01,E002809
U00403,app_open,2025-02-15,E002810
U00403,app_open,2025-02-05,E002811
U00403,app_open,2025-02-15,E002812
U00403,app_open,2025-02-03,E002813
U00404,signup_completed,2025-02-02,E002814
U00404,add_card,2025-02-03,E002815
U00404,transaction_success,2025-02-04,E002816
U00404,app_open,2025-02-24,E002817
U00404,app_open,2025-02-04,E002818
U00404,app_open,2025-02-07,E002819
U00404,app_open,2025-02-23,E002820
U00404,app_open,2025-02-27,E002821
U00404,app_open,2025-03-03,E002822
U00404,app_open,2025-02-22,E002823
U00404,app_open,2025-03-02,E002824
U00405,signup_completed,2025-02-17,E002825
U00405,add_card,2025-02-19,E002826
U00405,transaction_success,2025-02-23,E002827
U00405,app_open,2025-03-10,E002828
U00405,app_open,2025-03-15,E002829
U00405,app_open,2025-03-03,E002830
U00405,app_open,2025-02-23,E002831
